state,answer_set,facility_name,age,count,n_respondents,pct_of_respondents,question_ids,biden_presidency_opinion,climate_change_effects,education,eligible_to_vote,facility_type,following_trump_stormy_daniels_trial,gender,independent_preference_for_dem_rep,kamala_opinion,kamala_record_familiarity,kamala_record_on_crime,labor_unions_opinion,likely_to_vote_in_november_election,party,people_with_convictions_should_vote,race,sentence_length,sentence_so_far_served,skills_for_politics,thought_to_november_election,trump_dictator_first_day_opinion,trump_punishment,us_ready_elect_woman_president,vote_impact_government_level,who_vote_for,who_vote_for_supplement
UT,all-surveys,"Beaver County, UT",,30,40,0.75,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
UT,all-surveys,"Beaver County, UT",,8,40,0.2,facility_name__facility_type,,,,,"Jail, State prison",,,,,,,,,,,,,,,,,,,,,
UT,all-surveys,"Iron County, UT",,20,20,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
UT,all-surveys,"Salt Lake City County, UT",,69,69,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
UT,all-surveys,"Sanpete County Jail, UT",,9,9,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
UT,all-surveys,"Sevier County, UT",,6,7,0.8571428571428571,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
UT,all-surveys,"Uintah County Jail, UT",,8,8,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
UT,all-surveys,"Utah County Jail, UT",,7,7,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
UT,all-surveys,"Weber County Correctional Facility, UT",,21,21,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
UT,both-surveys,"Beaver County, UT",,11,18,0.6111111111111112,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
UT,both-surveys,"Beaver County, UT",,6,18,0.3333333333333333,facility_name__facility_type,,,,,"Jail, State prison",,,,,,,,,,,,,,,,,,,,,
UT,both-surveys,"Salt Lake City County, UT",,13,13,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Accommack County Jail, VA",,12,13,0.9230769230769231,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Arlington County Detention Center, VA",,34,34,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Blue Ridge Regional Jail Authority, VA",,28,28,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Botetourt Craig Public Safety Facility, VA",,16,16,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Chesapeake Correctional Center, VA",,75,76,0.9868421052631579,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Henrico County Sheriff's Office, VA",,24,24,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Loudoun County Adult Detention Center, VA",,11,11,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Meherrin River Alberta, VA",,24,25,0.96,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Middle Peninsula Regional Jail, VA",,16,16,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Norfolk City Jail, VA",,17,17,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Northern Neck Regional Jail, VA",,9,9,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Pamunkey Regional Jail, VA",,58,59,0.9830508474576272,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Piedmont Regional Security Center, VA",,11,11,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Rappahannock Regional Jail, VA",,75,76,0.9868421052631579,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Roanoke City Adult Detention Center, VA",,64,64,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Southside Regional Jail, VA",,11,11,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Virginia Beach Correctional Facility, VA",,111,111,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,all-surveys,"Western Regional, VA",,54,54,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,both-surveys,"Chesapeake Correctional Center, VA",,19,20,0.95,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,both-surveys,"Meherrin River Alberta, VA",,9,10,0.9,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,both-surveys,"Pamunkey Regional Jail, VA",,14,15,0.9333333333333333,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,both-surveys,"Roanoke City Adult Detention Center, VA",,18,18,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,both-surveys,"Virginia Beach Correctional Facility, VA",,29,29,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
VA,both-surveys,"Western Regional, VA",,10,10,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WA,all-surveys,"King County Adult Detention, WA",,64,64,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WA,all-surveys,"Spokane County Jail, WA",,83,83,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WA,all-surveys,"Whatcom County, WA - Main Jail",,49,49,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WA,all-surveys,"Yakima County, WA",,112,113,0.9911504424778761,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WA,both-surveys,"King County Adult Detention, WA",,7,7,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WA,both-surveys,"Whatcom County, WA - Main Jail",,7,7,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WA,both-surveys,"Yakima County, WA",,18,19,0.9473684210526315,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WI,all-surveys,"Brown County Jail, WI",,74,74,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WI,all-surveys,"Dodge County, WI",,33,34,0.9705882352941176,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WI,all-surveys,"La Crosse County Jail, WI",,12,12,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WI,all-surveys,"Langlade County, WI",,7,7,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WI,all-surveys,"Ozaukee County, WI",,13,13,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WI,all-surveys,"Rock County, WI",,37,37,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WI,all-surveys,"Sheboygan County Jail, WI",,30,30,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WI,all-surveys,"Winnebago County, WI",,14,14,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WI,both-surveys,"Dodge County, WI",,9,10,0.9,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WI,both-surveys,"Rock County, WI",,7,7,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,all-surveys,WV DCR Central Regional Jail,,38,41,0.926829268292683,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,all-surveys,WV DCR Eastern Regional Jail,,20,20,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,all-surveys,WV DCR North Central Regional Jail,,112,116,0.9655172413793104,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,all-surveys,WV DCR Potomac Highlands Regional Jail,,20,20,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,all-surveys,WV DCR South Central Regional Jail,,34,36,0.9444444444444444,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,all-surveys,WV DCR Southern Regional Jail,,28,29,0.9655172413793104,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,all-surveys,WV DCR Southwestern Regional Jail,,46,47,0.9787234042553191,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,all-surveys,WV DCR Tygart Valley Regional Jail,,59,60,0.9833333333333333,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,all-surveys,WV DCR Western Regional Jail,,39,41,0.9512195121951219,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,both-surveys,WV DCR Central Regional Jail,,11,13,0.8461538461538461,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,both-surveys,WV DCR North Central Regional Jail,,23,26,0.8846153846153846,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,both-surveys,WV DCR Potomac Highlands Regional Jail,,7,7,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,both-surveys,WV DCR Southwestern Regional Jail,,11,12,0.9166666666666666,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,both-surveys,WV DCR Tygart Valley Regional Jail,,13,14,0.9285714285714286,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WV,both-surveys,WV DCR Western Regional Jail,,10,12,0.8333333333333334,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
WY,all-surveys,"Converse County Detention Center, WY",,8,8,1,facility_name__facility_type,,,,,Jail,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Adam County, PA - Adult Correctional Complex",,6,15,0.4,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Aiken County, SC",,6,15,0.4,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Alameda County-Santa Rita, CA",,6,34,0.17647058823529413,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Alameda County-Santa Rita, CA",,15,34,0.4411764705882353,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Alameda County-Santa Rita, CA",,9,34,0.2647058823529412,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Albany County Correctional Facility, NY",,14,72,0.19444444444444445,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Albany County Correctional Facility, NY",,21,72,0.2916666666666667,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Albany County Correctional Facility, NY",,22,72,0.3055555555555556,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Albany County Correctional Facility, NY",,13,72,0.18055555555555555,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Allegheny County Jail, PA",,6,15,0.4,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Anne Arundel County, MD",,6,14,0.42857142857142855,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Apache County Jail, AZ",,6,21,0.2857142857142857,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Apache County Jail, AZ",,8,21,0.38095238095238093,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Arlington County Detention Center, VA",,7,27,0.25925925925925924,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Arlington County Detention Center, VA",,9,27,0.3333333333333333,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Athens Clarke County Jail, GA",,6,49,0.12244897959183673,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Athens Clarke County Jail, GA",,20,49,0.40816326530612246,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Athens Clarke County Jail, GA",,13,49,0.2653061224489796,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Athens Clarke County Jail, GA",,7,49,0.14285714285714285,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Barnstable County Correctional Facility, MA",,7,24,0.2916666666666667,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Barnstable County Correctional Facility, MA",,12,24,0.5,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Beaver County, UT",,7,28,0.25,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Beaver County, UT",,9,28,0.32142857142857145,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Beaver County, UT",,8,28,0.2857142857142857,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Bergen County, NJ",,10,33,0.30303030303030304,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Bergen County, NJ",,12,33,0.36363636363636365,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Berks County Jail, PA",,12,50,0.24,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Berks County Jail, PA",,11,50,0.22,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Berks County Jail, PA",,14,50,0.28,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Berks County Jail, PA",,12,50,0.24,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Berkshire County House of Corrections, MA",,7,18,0.3888888888888889,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Bibb County Jail, GA",,10,41,0.24390243902439024,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Bibb County Jail, GA",,8,41,0.1951219512195122,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Bibb County Jail, GA",,9,41,0.21951219512195122,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Bibb County Jail, GA",,10,41,0.24390243902439024,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Boone County, IN",,9,23,0.391304347826087,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Boone County, IN",,9,23,0.391304347826087,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Botetourt Craig Public Safety Facility, VA",,6,15,0.4,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Bristol County House of Correction, MA",,10,46,0.21739130434782608,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Bristol County House of Correction, MA",,10,46,0.21739130434782608,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Bristol County House of Correction, MA",,15,46,0.32608695652173914,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Bristol County House of Correction, MA",,10,46,0.21739130434782608,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Burlington County Department of Corrections, NJ",,7,25,0.28,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Burlington County Department of Corrections, NJ",,10,25,0.4,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Butte County, CA",,8,46,0.17391304347826086,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Butte County, CA",,17,46,0.3695652173913043,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Butte County, CA",,14,46,0.30434782608695654,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cambria County Prison, PA",,8,18,0.4444444444444444,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Camden County Department of Corrections, NJ",,8,18,0.4444444444444444,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cape Girardeau County Jail, MO",,12,49,0.24489795918367346,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cape Girardeau County Jail, MO",,6,49,0.12244897959183673,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cape Girardeau County Jail, MO",,20,49,0.40816326530612246,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cape Girardeau County Jail, MO",,11,49,0.22448979591836735,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Catoosa County Jail, GA",,7,15,0.4666666666666667,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Chautauqua County, NY",,7,28,0.25,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Chautauqua County, NY",,9,28,0.32142857142857145,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Chautauqua County, NY",,6,28,0.21428571428571427,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Chaves County Adult Detention Center, NM",,11,26,0.4230769230769231,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Chaves County Adult Detention Center, NM",,10,26,0.38461538461538464,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Chesapeake Correctional Center, VA",,9,62,0.14516129032258066,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Chesapeake Correctional Center, VA",,10,62,0.16129032258064516,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Chesapeake Correctional Center, VA",,21,62,0.3387096774193548,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Chesapeake Correctional Center, VA",,22,62,0.3548387096774194,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Clarendon County, SC",,7,12,0.5833333333333334,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Clay County Detention Center, KY",,6,13,0.46153846153846156,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cobb County, GA",,10,31,0.3225806451612903,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cobb County, GA",,12,31,0.3870967741935484,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Collin County, TX ",,15,52,0.28846153846153844,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Collin County, TX ",,18,52,0.34615384615384615,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Collin County, TX ",,6,52,0.11538461538461539,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Collin County, TX ",,12,52,0.23076923076923078,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Columbia County Detention Center, GA",,6,20,0.3,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Columbia County, PA",,7,16,0.4375,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Columbiana County Jail, OH",,8,17,0.47058823529411764,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cook County, IL",,49,408,0.12009803921568628,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cook County, IL",,94,408,0.23039215686274508,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cook County, IL",,133,408,0.32598039215686275,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cook County, IL",,116,408,0.28431372549019607,facility_name__following_trump_stormy_daniels_trial,,,,,,Very closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cumberland County Jail, NJ",,6,14,0.42857142857142855,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cumberland County, NC",,13,70,0.18571428571428572,facility_name__following_trump_stormy_daniels_trial,,,,,,Not closely at all,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cumberland County, NC",,15,70,0.21428571428571427,facility_name__following_trump_stormy_daniels_trial,,,,,,Not so closely,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Cumberland County, NC",,21,70,0.3,facility_name__following_trump_stormy_daniels_trial,,,,,,Somewhat closely,,,,,,,,,,,,,,,,,,,,
